message_id,txn_id,customer_id,scam_scenario,sms_text,call_transcript
MSG-0402,TXN-SCAM-0402,4400,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0403,TXN-SCAM-0403,5442,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0404,TXN-SCAM-0404,10556,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0405,TXN-SCAM-0405,4483,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0406,TXN-SCAM-0406,3734,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0407,TXN-SCAM-0407,5413,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0408,TXN-SCAM-0408,1265,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0409,TXN-SCAM-0409,10779,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0410,TXN-SCAM-0410,6111,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0411,TXN-SCAM-0411,1958,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0412,TXN-SCAM-0412,6826,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0413,TXN-SCAM-0413,5968,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0414,TXN-SCAM-0414,9856,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0415,TXN-SCAM-0415,7905,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0416,TXN-SCAM-0416,7650,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0417,TXN-SCAM-0417,1315,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0418,TXN-SCAM-0418,6142,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0419,TXN-SCAM-0419,1028,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0420,TXN-SCAM-0420,2786,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0421,TXN-SCAM-0421,3682,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0422,TXN-SCAM-0422,2201,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0423,TXN-SCAM-0423,2867,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0424,TXN-SCAM-0424,2787,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0425,TXN-SCAM-0425,3831,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0426,TXN-SCAM-0426,6572,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0427,TXN-SCAM-0427,1438,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0428,TXN-SCAM-0428,9604,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0429,TXN-SCAM-0429,5967,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0430,TXN-SCAM-0430,1192,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0431,TXN-SCAM-0431,7782,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0432,TXN-SCAM-0432,6768,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0433,TXN-SCAM-0433,1576,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0434,TXN-SCAM-0434,4149,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0435,TXN-SCAM-0435,1185,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0436,TXN-SCAM-0436,6241,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0437,TXN-SCAM-0437,7758,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0438,TXN-SCAM-0438,8361,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0439,TXN-SCAM-0439,2979,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0440,TXN-SCAM-0440,1195,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0441,TXN-SCAM-0441,7249,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0442,TXN-SCAM-0442,7581,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0443,TXN-SCAM-0443,6061,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0444,TXN-SCAM-0444,4750,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0445,TXN-SCAM-0445,8486,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0446,TXN-SCAM-0446,2953,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0447,TXN-SCAM-0447,2543,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0448,TXN-SCAM-0448,6673,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0449,TXN-SCAM-0449,6511,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0450,TXN-SCAM-0450,10033,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0451,TXN-SCAM-0451,1806,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0452,TXN-SCAM-0452,6802,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0453,TXN-SCAM-0453,7406,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0454,TXN-SCAM-0454,5413,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0455,TXN-SCAM-0455,7197,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0456,TXN-SCAM-0456,1383,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0457,TXN-SCAM-0457,2753,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0458,TXN-SCAM-0458,8043,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0459,TXN-SCAM-0459,9700,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0460,TXN-SCAM-0460,1863,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0461,TXN-SCAM-0461,10801,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0462,TXN-SCAM-0462,5024,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0463,TXN-SCAM-0463,4835,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0464,TXN-SCAM-0464,10074,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0465,TXN-SCAM-0465,1394,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0466,TXN-SCAM-0466,1396,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0467,TXN-SCAM-0467,3105,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0468,TXN-SCAM-0468,9786,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0469,TXN-SCAM-0469,7884,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0470,TXN-SCAM-0470,8284,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0471,TXN-SCAM-0471,6549,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0472,TXN-SCAM-0472,6960,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0473,TXN-SCAM-0473,7092,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0474,TXN-SCAM-0474,7904,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0475,TXN-SCAM-0475,9185,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0476,TXN-SCAM-0476,6391,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0477,TXN-SCAM-0477,4410,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0478,TXN-SCAM-0478,4984,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0479,TXN-SCAM-0479,3123,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0480,TXN-SCAM-0480,2593,Lottery / Prize Scam,"CONGRATULATIONS! You won ₹25,00,000 in the International Mega Draw. Pay ₹25,000 processing tax to claim reward.","Congratulations ma'am! You are our lucky grand winner. Just transfer the government customs clearance fee of ₹25,000 to PAY-6320 and ₹25 Lakhs will be credited to your account within 10 minutes."
MSG-0481,TXN-SCAM-0481,6000,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0482,TXN-SCAM-0482,1424,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0483,TXN-SCAM-0483,10926,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0484,TXN-SCAM-0484,10631,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0485,TXN-SCAM-0485,3659,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0486,TXN-SCAM-0486,9655,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0487,TXN-SCAM-0487,2504,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0488,TXN-SCAM-0488,1394,Friend / Relative in Need Impersonation,"Hey uncle, it's Rahul. I got into an accident in Delhi and need ₹45,000 urgently for hospital deposit. Please send to PAY-6390.","Hi uncle, I lost my wallet and my car broke down. The hospital needs a cash deposit for my friend's treatment right now. Please don't call my parents, just send money to PAY-6390 urgently!"
MSG-0489,TXN-SCAM-0489,5253,Fake Law Enforcement Coercion,LEGAL NOTICE: High Court warrant issued against your Aadhaar/SSN for money laundering. Contact Inspector Verma immediately.,"This is Inspector Verma from Crime Branch. Your name is linked to a seized cartel account. You must deposit ₹150,000 to government court escrow PAY-6380 for audit before 5 PM to avoid instant arrest."
MSG-0490,TXN-SCAM-0490,6700,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0491,TXN-SCAM-0491,8505,Relative in Distress Call,We have your family member. Send money now or face consequences.,"Listen carefully! We have your son in custody. If you want him back safe, transfer ₹200,000 to PAY-6370 within 30 minutes. Do not call the police or hang up!"
MSG-0492,TXN-SCAM-0492,10125,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0493,TXN-SCAM-0493,3545,Malicious QR Code Scam,"Municipal Tax Department: You have a tax refund of ₹12,500 pending. Scan QR code and approve transfer to claim.",
MSG-0494,TXN-SCAM-0494,1618,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0495,TXN-SCAM-0495,6857,Bogus Investment Scheme,Exclusive Offer: Double your savings in 7 days with AI Quantum Trading. Wire initial deposit now to reserve slot.,"Sir, this is Apex Crypto Wealth. If you transfer ₹50,000 today to PAY-6410, our AI bot guarantees 250% return by Friday. Hundreds of users are already withdrawing profits."
MSG-0496,TXN-SCAM-0496,5687,Deepfake Executive Wire Call,CONFIDENTIAL: Execute M&A deposit wire immediately per CEO direct memo.,"This is Chief Executive Officer David. We are closing a secret acquisition today. Wire ₹300,000 immediately to PAY-6400. Do not mention this to colleagues until press release."
MSG-0497,TXN-SCAM-0497,8510,Phishing SMS / KYC Freeze,URGENT: Your KYC status expired today. Your account will be frozen in 2 hours. Click http://bank-kyc-verify.com to complete verification and update payee.,
MSG-0498,TXN-SCAM-0498,10304,Tech Support Remote Access Scam,CRITICAL ERROR: Windows Trojan detected! Call Microsoft Support 1800-444-TECH immediately.,"Sir, your computer is broadcasting malware to bank servers. Install AnyDesk and transfer ₹35,000 security patch license fee to PAY-6340 to prevent bank account suspension."
MSG-0499,TXN-SCAM-0499,2753,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
MSG-0500,TXN-SCAM-0500,9337,Fake Bank Officer Call,SECURITY ALERT: Your bank account is under unauthorized access. Call 1800-SAFE-BANK immediately to prevent asset lock.,"Hello, I am Officer Sharma from National Bank Security. We detected a suspicious login from Russia on your account. To protect your money, you must immediately transfer your funds to our temporary safe vault account PAY-6350. Do not hang up or contact anyone."
